Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-27 09:15:00+05:30,3111.0,3117.800048828125,3106.050048828125,3117.800048828125,3117.800048828125,0
2023-07-27 09:16:00+05:30,3120.0,3122.5,3107.949951171875,3109.050048828125,3109.050048828125,6187
2023-07-27 09:17:00+05:30,3109.949951171875,3118.89990234375,3109.5,3116.85009765625,3116.85009765625,4597
2023-07-27 09:18:00+05:30,3117.89990234375,3119.14990234375,3115.39990234375,3116.550048828125,3116.550048828125,2672
2023-07-27 09:19:00+05:30,3116.60009765625,3120.0,3116.550048828125,3120.0,3120.0,2555
2023-07-27 09:20:00+05:30,3120.0,3120.0,3118.25,3118.550048828125,3118.550048828125,1620
2023-07-27 09:21:00+05:30,3118.800048828125,3118.800048828125,3115.0,3115.0,3115.0,1361
2023-07-27 09:22:00+05:30,3116.0,3119.0,3115.0,3117.300048828125,3117.300048828125,1301
2023-07-27 09:23:00+05:30,3118.39990234375,3119.14990234375,3117.5,3119.0,3119.0,946
2023-07-27 09:24:00+05:30,3117.0,3117.050048828125,3112.60009765625,3114.699951171875,3114.699951171875,3143
2023-07-27 09:25:00+05:30,3114.60009765625,3115.85009765625,3112.5,3115.64990234375,3115.64990234375,1190
2023-07-27 09:26:00+05:30,3115.10009765625,3120.5,3114.25,3116.550048828125,3116.550048828125,3596
2023-07-27 09:27:00+05:30,3117.0,3119.64990234375,3116.550048828125,3118.050048828125,3118.050048828125,475
2023-07-27 09:28:00+05:30,3116.64990234375,3117.949951171875,3115.0,3116.5,3116.5,1033
2023-07-27 09:29:00+05:30,3115.25,3117.5,3115.25,3117.10009765625,3117.10009765625,691
2023-07-27 09:30:00+05:30,3117.10009765625,3122.14990234375,3117.0,3121.949951171875,3121.949951171875,5374
2023-07-27 09:31:00+05:30,3121.75,3128.0,3119.300048828125,3125.14990234375,3125.14990234375,5973
2023-07-27 09:32:00+05:30,3125.10009765625,3126.949951171875,3125.0,3126.0,3126.0,1170
2023-07-27 09:33:00+05:30,3126.0,3128.0,3124.199951171875,3126.35009765625,3126.35009765625,3500
2023-07-27 09:34:00+05:30,3127.85009765625,3127.85009765625,3125.14990234375,3127.0,3127.0,821
2023-07-27 09:35:00+05:30,3126.39990234375,3126.39990234375,3125.39990234375,3126.300048828125,3126.300048828125,310
2023-07-27 09:36:00+05:30,3126.39990234375,3126.39990234375,3123.64990234375,3123.699951171875,3123.699951171875,1697
2023-07-27 09:37:00+05:30,3124.25,3126.0,3123.14990234375,3124.85009765625,3124.85009765625,4697
2023-07-27 09:38:00+05:30,3124.800048828125,3126.14990234375,3124.0,3124.0,3124.0,2039
2023-07-27 09:39:00+05:30,3123.300048828125,3124.14990234375,3122.5,3123.449951171875,3123.449951171875,664
2023-07-27 09:40:00+05:30,3123.449951171875,3123.449951171875,3121.199951171875,3121.199951171875,3121.199951171875,872
2023-07-27 09:41:00+05:30,3121.699951171875,3122.699951171875,3121.699951171875,3122.699951171875,3122.699951171875,337
2023-07-27 09:42:00+05:30,3122.85009765625,3124.5,3122.85009765625,3124.5,3124.5,2033
2023-07-27 09:43:00+05:30,3125.35009765625,3126.85009765625,3125.0,3125.35009765625,3125.35009765625,1264
2023-07-27 09:44:00+05:30,3125.199951171875,3125.199951171875,3123.0,3124.14990234375,3124.14990234375,663
2023-07-27 09:45:00+05:30,3124.199951171875,3124.199951171875,3122.449951171875,3124.0,3124.0,1198
2023-07-27 09:46:00+05:30,3123.800048828125,3123.800048828125,3121.89990234375,3122.449951171875,3122.449951171875,996
2023-07-27 09:47:00+05:30,3122.14990234375,3122.14990234375,3120.050048828125,3121.199951171875,3121.199951171875,849
2023-07-27 09:48:00+05:30,3121.14990234375,3122.699951171875,3118.699951171875,3119.64990234375,3119.64990234375,1543
2023-07-27 09:49:00+05:30,3118.800048828125,3121.550048828125,3117.60009765625,3118.300048828125,3118.300048828125,1888
2023-07-27 09:50:00+05:30,3118.25,3118.25,3116.0,3116.75,3116.75,1337
2023-07-27 09:51:00+05:30,3116.75,3117.449951171875,3115.300048828125,3116.300048828125,3116.300048828125,1081
2023-07-27 09:52:00+05:30,3116.300048828125,3118.0,3115.800048828125,3116.25,3116.25,986
2023-07-27 09:53:00+05:30,3117.800048828125,3119.85009765625,3117.0,3119.64990234375,3119.64990234375,732
2023-07-27 09:54:00+05:30,3119.75,3119.75,3116.949951171875,3116.949951171875,3116.949951171875,333
2023-07-27 09:55:00+05:30,3118.800048828125,3118.800048828125,3117.39990234375,3117.39990234375,3117.39990234375,2065
2023-07-27 09:56:00+05:30,3117.60009765625,3118.10009765625,3117.5,3117.89990234375,3117.89990234375,101
2023-07-27 09:57:00+05:30,3117.89990234375,3118.25,3116.10009765625,3116.10009765625,3116.10009765625,587
2023-07-27 09:58:00+05:30,3116.10009765625,3116.35009765625,3111.35009765625,3111.949951171875,3111.949951171875,2841
2023-07-27 09:59:00+05:30,3112.35009765625,3113.800048828125,3112.35009765625,3112.699951171875,3112.699951171875,750
2023-07-27 10:00:00+05:30,3112.449951171875,3112.64990234375,3111.0,3111.550048828125,3111.550048828125,1278
2023-07-27 10:01:00+05:30,3111.39990234375,3112.0,3110.449951171875,3111.25,3111.25,1161
2023-07-27 10:02:00+05:30,3111.050048828125,3112.199951171875,3109.949951171875,3111.699951171875,3111.699951171875,1805
2023-07-27 10:03:00+05:30,3111.699951171875,3114.550048828125,3111.050048828125,3114.550048828125,3114.550048828125,3548
2023-07-27 10:04:00+05:30,3114.300048828125,3114.64990234375,3113.449951171875,3114.60009765625,3114.60009765625,704
2023-07-27 10:05:00+05:30,3114.64990234375,3115.199951171875,3114.64990234375,3115.14990234375,3115.14990234375,406
2023-07-27 10:06:00+05:30,3115.199951171875,3116.75,3115.199951171875,3116.050048828125,3116.050048828125,362
2023-07-27 10:07:00+05:30,3116.199951171875,3116.949951171875,3115.050048828125,3116.949951171875,3116.949951171875,660
2023-07-27 10:08:00+05:30,3116.949951171875,3119.800048828125,3116.0,3116.0,3116.0,1207
