Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-27 09:15:00+05:30,7551.89990234375,7568.89990234375,7524.35009765625,7528.25,7528.25,0.0
2023-07-27 09:16:00+05:30,7526.0,7553.75,7526.0,7527.0498046875,7527.0498046875,41570.0
2023-07-27 09:17:00+05:30,7526.0498046875,7545.0,7523.0498046875,7540.39990234375,7540.39990234375,24121.0
2023-07-27 09:18:00+05:30,7535.10009765625,7537.0498046875,7510.0,7510.0,7510.0,18042.0
2023-07-27 09:19:00+05:30,7510.14990234375,7519.60009765625,7507.0498046875,7508.10009765625,7508.10009765625,16894.0
2023-07-27 09:20:00+05:30,7505.7001953125,7508.10009765625,7490.14990234375,7497.9501953125,7497.9501953125,17121.0
2023-07-27 09:21:00+05:30,7495.0,7498.2998046875,7479.2001953125,7479.2001953125,7479.2001953125,17421.0
2023-07-27 09:22:00+05:30,7480.39990234375,7507.39990234375,7475.7001953125,7504.0498046875,7504.0498046875,11700.0
2023-07-27 09:23:00+05:30,7504.35009765625,7504.35009765625,7487.64990234375,7491.7998046875,7491.7998046875,7025.0
2023-07-27 09:24:00+05:30,7495.25,7496.75,7483.2998046875,7490.14990234375,7490.14990234375,11769.0
2023-07-27 09:25:00+05:30,7492.39990234375,7494.4501953125,7481.5,7483.9501953125,7483.9501953125,7331.0
2023-07-27 09:26:00+05:30,7483.89990234375,7483.89990234375,7471.2998046875,7483.0,7483.0,13629.0
2023-07-27 09:27:00+05:30,7483.0,7499.64990234375,7481.35009765625,7497.2001953125,7497.2001953125,6107.0
2023-07-27 09:28:00+05:30,7499.64990234375,7499.64990234375,7484.9501953125,7489.9501953125,7489.9501953125,6107.0
2023-07-27 09:29:00+05:30,7489.85009765625,7491.2001953125,7482.0,7482.4501953125,7482.4501953125,4375.0
2023-07-27 09:30:00+05:30,7483.85009765625,7495.4501953125,7483.85009765625,7495.0,7495.0,6856.0
2023-07-27 09:31:00+05:30,7495.0,7497.35009765625,7493.0498046875,7496.0,7496.0,3029.0
2023-07-27 09:32:00+05:30,7497.35009765625,7508.0,7495.89990234375,7505.2998046875,7505.2998046875,7756.0
2023-07-27 09:33:00+05:30,7506.75,7506.75,7494.10009765625,7496.64990234375,7496.64990234375,5444.0
2023-07-27 09:34:00+05:30,7496.35009765625,7496.35009765625,7483.0,7486.9501953125,7486.9501953125,4734.0
2023-07-27 09:35:00+05:30,7484.25,7486.39990234375,7475.35009765625,7476.0,7476.0,7167.0
2023-07-27 09:36:00+05:30,7475.0498046875,7489.89990234375,7472.10009765625,7482.35009765625,7482.35009765625,6440.0
2023-07-27 09:37:00+05:30,7482.2998046875,7487.85009765625,7478.2001953125,7485.0,7485.0,3649.0
2023-07-27 09:38:00+05:30,7484.35009765625,7497.14990234375,7482.0,7492.14990234375,7492.14990234375,5650.0
2023-07-27 09:39:00+05:30,7494.85009765625,7508.9501953125,7494.85009765625,7505.39990234375,7505.39990234375,10577.0
2023-07-27 09:40:00+05:30,7503.10009765625,7515.0,7502.60009765625,7508.14990234375,7508.14990234375,14168.0
2023-07-27 09:41:00+05:30,7509.7998046875,7510.0,7505.0,7506.10009765625,7506.10009765625,5513.0
2023-07-27 09:42:00+05:30,7510.0,7514.0498046875,7505.85009765625,7510.39990234375,7510.39990234375,7221.0
2023-07-27 09:43:00+05:30,7510.39990234375,7513.39990234375,7506.0,7510.0,7510.0,7224.0
2023-07-27 09:44:00+05:30,7511.0,7515.0,7510.0,7515.0,7515.0,4143.0
2023-07-27 09:45:00+05:30,7515.0,7515.0498046875,7508.14990234375,7511.75,7511.75,7489.0
2023-07-27 09:46:00+05:30,7511.75,7519.4501953125,7511.5498046875,7514.0498046875,7514.0498046875,11190.0
2023-07-27 09:47:00+05:30,7514.0498046875,7515.0,7512.4501953125,7513.7998046875,7513.7998046875,2553.0
2023-07-27 09:48:00+05:30,7512.75,7516.7998046875,7506.0498046875,7506.14990234375,7506.14990234375,6662.0
2023-07-27 09:49:00+05:30,7507.7998046875,7513.9501953125,7501.2998046875,7511.9501953125,7511.9501953125,5902.0
2023-07-27 09:50:00+05:30,7511.0,7512.0,7508.25,7511.85009765625,7511.85009765625,3742.0
2023-07-27 09:51:00+05:30,7511.85009765625,7515.35009765625,7511.85009765625,7513.5498046875,7513.5498046875,6392.0
2023-07-27 09:52:00+05:30,7513.5498046875,7515.0,7511.0498046875,7513.0,7513.0,2646.0
2023-07-27 09:53:00+05:30,7513.0,7516.64990234375,7510.0498046875,7511.2001953125,7511.2001953125,6004.0
2023-07-27 09:54:00+05:30,7511.0498046875,7515.0,7511.0,7512.60009765625,7512.60009765625,2653.0
