Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-27 09:15:00+05:30,120.0500030517578,120.3000030517578,120.0500030517578,120.1500015258789,120.1500015258789,0.0
2023-07-27 09:16:00+05:30,120.1999969482422,120.5,120.1500015258789,120.4499969482422,120.4499969482422,273086.0
2023-07-27 09:17:00+05:30,120.4499969482422,120.4499969482422,120.4000015258789,120.4000015258789,120.4000015258789,186400.0
2023-07-27 09:18:00+05:30,120.4499969482422,120.5,120.4000015258789,120.4499969482422,120.4499969482422,99525.0
2023-07-27 09:19:00+05:30,120.4499969482422,120.5,120.4499969482422,120.4499969482422,120.4499969482422,108779.0
2023-07-27 09:20:00+05:30,120.4499969482422,120.75,120.4499969482422,120.75,120.75,233141.0
2023-07-27 09:21:00+05:30,120.6999969482422,120.8000030517578,120.5999984741211,120.5999984741211,120.5999984741211,199265.0
2023-07-27 09:22:00+05:30,120.6500015258789,120.6999969482422,120.6500015258789,120.6500015258789,120.6500015258789,130159.0
2023-07-27 09:23:00+05:30,120.6999969482422,120.75,120.6500015258789,120.6500015258789,120.6500015258789,100360.0
2023-07-27 09:24:00+05:30,120.75,120.9499969482422,120.6999969482422,120.9499969482422,120.9499969482422,273789.0
2023-07-27 09:25:00+05:30,121.0,121.25,120.9000015258789,121.25,121.25,830384.0
2023-07-27 09:26:00+05:30,121.25,121.3499984741211,121.1999969482422,121.25,121.25,373903.0
2023-07-27 09:27:00+05:30,121.25,121.3499984741211,121.1999969482422,121.3000030517578,121.3000030517578,236858.0
2023-07-27 09:28:00+05:30,121.25,121.3000030517578,121.1999969482422,121.25,121.25,182249.0
2023-07-27 09:29:00+05:30,121.25,121.3499984741211,121.1999969482422,121.3499984741211,121.3499984741211,132914.0
2023-07-27 09:30:00+05:30,121.4000015258789,121.4499969482422,121.25,121.3499984741211,121.3499984741211,365267.0
2023-07-27 09:31:00+05:30,121.3499984741211,121.3499984741211,121.0999984741211,121.0999984741211,121.0999984741211,287609.0
2023-07-27 09:32:00+05:30,121.0999984741211,121.1999969482422,121.0,121.0999984741211,121.0999984741211,218007.0
2023-07-27 09:33:00+05:30,121.0999984741211,121.0999984741211,120.9499969482422,121.0500030517578,121.0500030517578,253289.0
2023-07-27 09:34:00+05:30,121.0999984741211,121.0999984741211,120.9499969482422,121.0,121.0,74988.0
2023-07-27 09:35:00+05:30,121.0500030517578,121.0500030517578,120.75,120.75,120.75,173848.0
2023-07-27 09:36:00+05:30,120.75,120.8000030517578,120.6999969482422,120.6999969482422,120.6999969482422,145463.0
2023-07-27 09:37:00+05:30,120.6999969482422,120.75,120.6999969482422,120.75,120.75,111142.0
2023-07-27 09:38:00+05:30,120.75,120.75,120.6999969482422,120.75,120.75,62061.0
2023-07-27 09:39:00+05:30,120.6999969482422,120.75,120.6500015258789,120.6999969482422,120.6999969482422,98417.0
2023-07-27 09:40:00+05:30,120.75,120.75,120.6500015258789,120.6999969482422,120.6999969482422,115444.0
2023-07-27 09:41:00+05:30,120.6999969482422,120.8000030517578,120.6500015258789,120.6999969482422,120.6999969482422,150461.0
2023-07-27 09:42:00+05:30,120.6999969482422,120.8000030517578,120.6999969482422,120.75,120.75,127530.0
2023-07-27 09:43:00+05:30,120.8000030517578,120.8000030517578,120.6999969482422,120.6999969482422,120.6999969482422,99586.0
2023-07-27 09:44:00+05:30,120.8000030517578,120.8000030517578,120.6999969482422,120.8000030517578,120.8000030517578,73827.0
2023-07-27 09:45:00+05:30,120.8000030517578,120.8000030517578,120.5999984741211,120.5999984741211,120.5999984741211,80627.0
2023-07-27 09:46:00+05:30,120.6500015258789,120.6999969482422,120.5999984741211,120.6999969482422,120.6999969482422,61776.0
2023-07-27 09:47:00+05:30,120.6999969482422,120.6999969482422,120.6500015258789,120.6500015258789,120.6500015258789,43221.0
2023-07-27 09:48:00+05:30,120.6500015258789,120.75,120.6500015258789,120.75,120.75,50851.0
2023-07-27 09:49:00+05:30,120.75,120.75,120.6500015258789,120.6999969482422,120.6999969482422,40041.0
2023-07-27 09:50:00+05:30,120.6999969482422,120.6999969482422,120.5999984741211,120.6500015258789,120.6500015258789,53355.0
2023-07-27 09:51:00+05:30,120.6500015258789,120.6999969482422,120.5999984741211,120.6500015258789,120.6500015258789,32624.0
2023-07-27 09:52:00+05:30,120.6999969482422,120.75,120.5999984741211,120.75,120.75,61560.0
2023-07-27 09:53:00+05:30,120.6999969482422,120.8499984741211,120.6999969482422,120.8499984741211,120.8499984741211,105660.0
2023-07-27 09:54:00+05:30,120.8000030517578,120.8499984741211,120.75,120.8000030517578,120.8000030517578,68960.0
2023-07-27 09:55:00+05:30,120.8499984741211,120.8499984741211,120.8000030517578,120.8499984741211,120.8499984741211,44120.0
